# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu,,,,,,,,,,,
# Sat Oct  4 03:30:19 2025,,,,,,,,,,,
#,,,,,,,,,,,
# User ID:         navidajayaweera2006,,,,,,,,,,,
#,,,,,,,,,,,
# User preference: archive defaults*,,,,,,,,,,,
#,,,,,,,,,,,
# COLUMN tid:            TESS Input Catalog ID,,,,,,,,,,,
# COLUMN tfopwg_disp:    TFOPWG Dispostion (CP | FP | KP | PC),,,,,,,,,,,
# COLUMN pl_tranmid:     Planet Transit Midpoint Value [BJD],,,,,,,,,,,
# COLUMN pl_orbper:      Planet Orbital Period Value [days],,,,,,,,,,,
# COLUMN pl_trandurh:    Planet Transit Duration Value [hours],,,,,,,,,,,
# COLUMN pl_trandep:     Planet Transit Depth Value [ppm],,,,,,,,,,,
# COLUMN pl_insol:       Planet Insolation Value [Earth flux],,,,,,,,,,,
# COLUMN st_tmag:        TESS Magnitude,,,,,,,,,,,
# COLUMN st_dist:        Stellar Distance [pc],,,,,,,,,,,
# COLUMN st_teff:        Stellar Effective Temperature Value [K],,,,,,,,,,,
# COLUMN st_logg:        Stellar log(g) Value [cm/s**2],,,,,,,,,,,
# COLUMN st_rad:         Stellar Radius Value [R_Sun],,,,,,,,,,,
#,,,,,,,,,,,
tid,tfopwg_disp,pl_tranmid,pl_orbper,pl_trandurh,pl_trandep,pl_insol,st_tmag,st_dist,st_teff,st_logg,st_rad
139445621,PC,2459199.897,6.409365,1.707,11300,64.1809,12.4762,537.943,6191,4.41,1.12
139445453,PC,2459199.867,4.3169755,4.523,4670,803.246,13.1506,911.81,5683,4.03,1.61
100683605,PC,2459223.847,3.270563,1.682,9670,123.655,13.3713,440.358,5219.5,,
77958378,PC,2459198.337,5.8259928,2.442,12800,71.3806,13.0583,511.659,4964,4.19,1.2
259377017,CP,2459198.961,5.6605693,1.6631704,3856.106085,9.9407408,10.4981,22.4793,3551,4.83982,0.374358
259377017,CP,2458389.679,11.3795653,2.2350305,3147.046174,3.9180021,10.4981,22.4793,3551,4.83982,0.374358
259377017,CP,2458383.733,3.3601377,1.413245,972.9589363,19.9261226,10.4981,22.4793,3551,4.83982,0.374358
56096837,PC,2459196.57,4.6636858,2.604,11110,226.009,12.0698,404.662,5720,4.32,1.16
44791617,PC,2459166.359,2.169466,1.653,1780,643.066,12.5257,600.01,5823,4.2,1.35
43604949,PC,2459196.43,1.9422802,2.768,8140,2966.77,13.0115,1115.16,6950,4.21,1.6
43475220,PC,2459193.235,6.1735306,3.163,12950,145.598,13.3652,558.907,5435,4.45,0.96
32677675,PC,2459225.757,3.6364993,3.509,16700,977.668,12.7063,718.493,6552,4.39,1.23
169448771,PC,2459165.599,18.010652,4.952,4580,61.2858,12.6139,759.341,5740,3.91,1.85
457202957,PC,2458461.885,1.8851834,1.428,5450,1582.72,13.4046,780.028,5807,4.26,1.25
455036659,KP,2459194.068,4.007232,4.78,10360,1275.2,12.1569,651.897,6202,4.03,1.75
452810327,FP,2459197.357,2.3540172,2.36,6660,954.677,12.5398,825.004,6114,4.02,1.74
452810326,PC,2459197.356,2.3540163,2.416,10020,960.683,13.0639,892.418,6124,4.16,1.48
259511357,APC,2458382.231,2.4759733,1.0466923,386.7493472,1571.15561,8.4332,100.245,6025,4.33135,1.33012
408231638,PC,2459196.318,10.7448417,3.298,38070,24.4016,13.3942,278.402,4701,4.72,0.63
396896334,PC,2459190.701,5.7604868,3.08,14580,158.265,13.0719,470.297,5530.3,4.33,1.12
362026280,PC,2459195.832,3.078479,2.424,5780,295.7,13.0933,598.388,5140.1,,
332660287,FP,2459197.326,1.2434016,0.939,4070,412.506,12.483,246.568,4967,4.6,0.75
332534326,CP,2459168.949,2.4993895,2.99,10610,945.55,12.7979,597.873,5737,4.28,1.21
311239796,PC,2459515.126,4.9640641,4.908,4910,1050.08,13.0115,981.407,6323,3.95,1.95
284859630,PC,2459194.255,7.5420435,3.854,7720,210.743,12.3425,447.236,5949,4.42,1.07
269077474,FP,2459197.193,1.3164901,1.389,3580,1368.05,12.8212,1017.77,6341,4.04,1.78
248655096,PC,2459196.565,2.7625084,2.037,16160,155.318,13.5252,373.363,4694,4.48,0.83
176314383,CP,2459197.637,3.3759446,3.538,1270,874.29,12.0676,588.368,5701,3.99,1.69
268766053,KP,2459140.876,3.3098458,2.2676536,19158.83218,241.6655587,11.7617,201.338,4953,4.55653,0.858619
169448297,PC,2459199.697,2.1473577,2.706,2300,1324.12,12.4742,850.437,5834,3.81,2.12
167714124,PC,2459222.322,4.162733,3.319,12870,425.348,12.8482,497.376,5744.2,,0.97
153725446,PC,2459199.496,0.708548,0.845,800,1121.93,11.1522,349.979,5678,4.08,1.52
152477897,PC,2459165.376,3.3843865,3.845,10730,917.268,13.3164,1001.29,5848,4.1,1.52
119290630,PC,2459227.337,1.4875055,1.874,44400,550.26,13.1901,396.678,5142,4.54,0.83
100780304,APC,2459227.296,0.1846924,0.386,1390,7063.84,12.058,341.371,5958.8,4.57,0.9
100589633,PC,2459221.102,3.9471513,1.993,16080,406.495,13.4034,1065.58,6351,4.26,1.37
51830822,PC,2459227.431,0.6711626,1.168,2330,2181.85,13.0537,1248.07,5632,3.67,2.43
42763678,PC,2459227.292,1.7246234,1.979,11820,976.638,12.7993,635.053,5776,4.18,1.37
39724477,PC,2459211.896,4.0350169,2.108,25420,126.805,12.263,245.949,5240.2,4.64,0.75
279740441,FP,2458386.095,0.7418594,1.5026958,2983.625732,740.8643338,11.481,106.16,4304.6,4.57,0.66174
37240067,PC,2459212.952,2.5082498,1.393,16210,265.723,13.4848,964.327,5909,4.11,1.51
34729329,PC,2459227.226,0.9953936,2.238,280,4359.09,9.92029,107.926,5697,4.6,0.84
34466256,FP,2459198.602,0.7029205,1.325,2480,5873.32,12.0195,675.112,6699,4.18,1.6
34266522,PC,2459222.295,3.7170532,3.751,7220,891.377,13.2843,1080.65,6065,3.94,1.9
21505121,PC,2459219.307,4.5879078,3.464,2040,474.054,12.6746,590.401,5785,4.26,1.25
20069685,PC,2459226.437,1.9663653,1.637,29670,189.304,12.95,262.97,4687,4.58,0.74
91869778,FP,2460235.295,3.4771921,2.002,3250,422.8,10.9521,493.21,6539,3.99,1.94
445946478,PC,2459549.813,3.3328544,6.488,2300,4271.73,12.5745,1368.69,6272,3.6,2.91
445145355,PC,2458487.028,1.5174038,1.635,14220,,13.5607,,,,
319473643,PC,2459965.536,3.1474843,0.913,5640,129.933,11.9013,188.151,5102.2,4.68,0.7
281979481,FP,2459362.157,0.5417947,1.1716379,537.9244902,2690.415312,10.4929,113.378,5181,4.54631,0.807298
301281965,APC,2459212.463,0.5348968,0.504,6240,518.242,13.2633,314.782,5414.2,4.88,0.58
283303192,PC,2459210.247,2.9884191,3.575,12890,1658.79,11.7299,518.63,6636,4.29,1.4
282102605,PC,2458489.738,1.2541679,2.294,11170,1264.69,13.5917,,4882,,
280212554,FP,2459212.045,1.1472535,1.789,4090,16302.6,13.3574,2363.78,9742,4.01,2.59
279989567,FP,2459226.189,0.787177,1.515,1350,1632.52,11.4746,,4899.5,,
237770757,APC,2459211.946,1.7932884,3.299,16170,5108.84,11.9685,744.184,7122,,1.74
237736186,PC,2459209.392,4.9208778,3.888,5680,3684.32,11.9063,1006.85,9668,4.39,1.65
237632488,APC,2459212.782,0.5209929,1.101,8570,4262.45,12.8494,995.15,6116.2,3.89,2.01
237552878,PC,2459205.662,4.7838171,2.035,10210,143.512,12.8401,539.161,5688,4.36,1.1
235448190,PC,2459225.835,6.9724832,5.156,4110,5321,11.3789,847.999,7616,4.02,2.16
373844472,APC,2460041.965,0.9195617,1.153,9180,2224.03,11.0611,144.866,5616,4.3762,0.82
235300016,PC,2459223.251,6.8204309,3.723,12560,,11.8145,,,,
231157209,PC,2459219.086,7.4710819,2.511,24880,50.0778,13.4603,451.187,5262,4.57,0.81
170367033,PC,2459248.958,4.9197461,3.023,10380,275.438,13.1606,703.37,5822,4.3,1.21
168191686,PC,2459224.245,1.6281719,2.128,12020,1369.74,13.4585,890.799,6020,4.22,1.35
148233571,FP,2459226.376,0.9422588,1.46,1060,1840.19,12.2082,361.811,5544.7,4.37,1.07
148004811,PC,2459225.437,3.3187528,1.96,6490,262.223,13.2899,703.295,5709,4.28,1.21
147437399,APC,2459224.754,1.5622382,1.676,3230,449.217,12.2592,768.897,4801,,3.08
147125706,PC,2459221.438,3.4813976,2.694,21800,687.809,12.6603,792.979,6704,4.3,1.4
147034452,PC,2459222.922,4.5302876,2.713,22840,98.5409,13.1915,314.062,4693,4.5,0.81
134315574,FP,2459963.613,1.5971584,3.429,5070,15134.3,13.205,1269.03,6033,3.86,2.06
382188882,FP,2459328.58,4.8000953,1.9968681,5241.067748,1043.344051,10.6559,352.383,6366,4.16217,1.58083
130611752,FP,2459963.185,0.4405893,1.075,1850,4788.57,12.8004,684.386,5643,4.1,1.48
96736412,PC,2459219.398,6.1214801,3.861,17560,725.656,13.2221,848.053,6356,4.35,1.24
79431527,APC,2459220.661,3.9072351,3.366,14650,676.473,12.4325,522.789,6294,4.42,1.13
78441371,PC,2459221.156,3.9980153,3.793,5420,,11.996,580.471,,,
53122063,PC,2459224.721,2.276734,1.832,3620,796.052,12.6918,901.072,6494,4.06,1.78
52976395,PC,2459226.689,1.0191022,1.228,2230,2426.37,12.1304,710.345,6865,4.24,1.53
284288093,APC,2459301.369,7.2748135,3.779,15010,255.021,11.7351,453.429,6792.7,4.24,1.4
48806546,PC,2459227.248,0.934057,1.318,620,1287.68,11.1649,877.955,5023,,5.19
443556801,CP,2459225.647,1.5080197,1.032,1790,89.0458,11.3676,78.4525,4008,4.6,0.66
443534757,PC,2459224.452,3.08858,2.214,17060,254.633,13.4832,,5381,,
439456714,CP,2458385.036,3.9934418,1.9693065,5801.895716,28.2359721,11.7315,64.6692,3748,4.7573,0.523113
438057373,PC,2459541.318,4.5697688,3.369,9780,204.884,13.2389,731.074,4976,,1.7
437893926,FP,2459548.185,3.8454384,4.736,4590,2030.9,12.4432,985.074,6733.4,3.98,2.02
435934762,PC,2459199.304,2.8504334,3.768,23800,1787.94,12.8662,1301.57,6293.8,,
420962989,APC,2459199.859,0.5993364,1.024,2180,3334.9,12.993,1695.32,6232,3.62,2.81
388934707,PC,2459192.072,4.4430866,1.787,8800,184.965,12.627,547.79,4926.5,,1.54
36574157,FP,2459210.63,3.7804749,3.615,22150,835.088,12.9127,334.97,5112,4.56,0.81
35636165,PC,2459224.384,3.4590552,3.001,8820,1927.33,13.3684,1444.65,7911,4.19,1.83
35483319,PC,2459225.172,1.9297769,1.701,4540,310.868,13.3742,,4856,,1.14
332860211,PC,2459198.537,4.4445101,2.737,16730,347.285,12.3409,386.737,6288,4.42,1.14
319735319,FP,2459224.226,2.9038027,3.511,5860,5592.86,12.4889,736.602,6570,4.21,1.51
244161191,PC,2458381.911,0.299039,0.7218103,5780.666482,188.0727122,13.1672,44.397,2955,5.13527,0.300639
317546777,PC,2459217.924,4.9062135,1.671,7400,251.061,12.8475,1353.97,7169,4.08,1.92
317417916,PC,2459226.428,2.7636665,1.279,6370,34.207,12.9395,,3868,4.57,0.7
306903715,PC,2460234.255,4.8680805,4.7630352,39314.87918,316.1396932,13.3612,851.138,5250,,
302976834,PC,2459547.675,2.3044132,3.102,20290,756.205,12.373,517.422,,,1.55
302766000,FP,2459550.344,0.2573207,0.629,1330,5062.7,12.428,392.4,5784,4.38,1.09
300204369,PC,2459221.348,11.5054399,2.459,15910,32.6456,13.099,,5251.2,,
281987399,PC,2459219.995,3.7576217,4.483,7680,933.592,13.3318,716.889,5605,3.88,1.89
270677031,PC,2460042.219,4.3217658,5.515,2640,977.267,13.425,1272.53,5139,,2.5
255756918,PC,2459251.646,4.0646554,2.813,7700,314.34,13.4177,587.395,5647,4.5,0.93
251209368,FP,2459209.022,3.0071496,4.461,3310,1939.81,13.0632,766.071,5906,4.14,1.45
122613513,PC,2459168.43,11.4707838,3.698,1575,30.2417,10.5012,74.3761,4140,4.46332,0.73
247518629,PC,2459547.21,2.3341583,3.553,10070,3201.05,12.273,832.581,6901,4.04,1.93
237406657,PC,2458515.618,3.7482756,4.989,5010,2004.64,12.7587,1148.8,6425,3.94,2.02
237362186,PC,2459213.999,7.1185659,1.734,3920,52.4926,12.3337,777.673,5945,3.92,1.9
235077268,PC,2459227.072,0.3559702,0.523,2320,2541.08,13.2886,618.274,5562,4.36,1.08
232139628,PC,2459222.33,4.7654865,4.43,6120,806.142,13.0577,809.18,6151,3.97,1.85
232052748,PC,2459225.009,3.6337247,1.763,15330,122.862,13.4809,517.465,5325,4.51,0.88
220076110,CP,2459189.978,4.808498,1.405,11010,67.1926,11.916,350.343,5449.5,4.13,1.38
206897186,PC,2459225.128,4.2380604,3.385,13070,463.485,13.194,642.911,5798,4.35,1.13
160347548,PC,2459221.168,3.994474,4.436,14090,896.598,12.8054,836.501,5931,4.06,1.61
156887426,PC,2459227.328,1.4367914,2.178,23180,1530.88,13.1811,651.979,5873,4.4,1.07
42054565,PC,2458383.489,10.1843061,1.7293131,839.9896915,59.457971,9.9955,99.66,5454,4.59104,0.782681
147804034,PC,2459218.178,7.7538288,3.454,6560,127.967,12.18,386.71,5504,,1.17
140287227,PC,2459221.426,5.4139736,2.952,8400,179.736,13.4242,,5425,,1.71
139444326,PC,2459195.405,3.5266608,2.105,1320,312.309,11.526,441.989,5668,4.35,1.58
124379043,CP,2459227.309,1.962292,2.935,20910,2085.59,12.0753,494.818,6384,4.41,1.16
44764338,PC,2459991.19,4.8033954,0.9062451,867.1363349,760.1635216,8.9118,129.525,5913.9,4.12,1.50621
5024743,FP,2459990.141,12.4498835,5.45,1827,5588.85,10.1015,571.204,8469,3.96,2.51
193220940,PC,2459298.619,11.4045112,3.947,760,161.074,10.0524,240.359,6334.6,4.2,1.47
11936042,PC,2460009.046,3.9919157,2.938,535,424.412,9.6854,130.409,5645,4.32,1.14
192988021,PC,2460000.059,9.4453763,2.659,863,33.3967,9.9139,64.4886,4853,4.69,0.66
45655786,PC,2459989.989,3.1660849,2.6922287,5175.032069,916.3847298,10.9095,308.013,6225,,1.3377
38696105,PC,2458381.883,5.5765364,2.3140477,642.4206976,661.1949258,10.5041,283.856,6002.18,4.12354,1.52031
80682484,PC,2460024.287,8.4035706,3.906,490,218.228,9.0397,99.5473,5910,4.42,1.05
78775584,FP,2459302.16,5.5553784,2.256,1050,564.535,10.7217,940.002,8058,3.57,3.79
105801221,FP,2459302.066,3.0750728,2.219,510,948.001,9.6913,241.582,6888,4.25,1.52
133427311,PC,2459965.213,4.5654898,2.3029332,8572.202413,2421.867412,12.4783,854.236,9162,4.51,1.39742
268187322,PC,2459964.944,5.479335,4.7009896,9196.343796,915.6728921,11.1664,427.312,6332.7,4.2,1.5307699
306663205,PC,2459220.938,3.4044402,1.895,7190,278.231,13.2181,1028.76,6097,4.01,1.75
131581522,FP,2459964.261,3.059168,4.992,7610,6509.45,13.2864,494.985,5657,4.37,1.08
285526706,PC,2459247.299,6.2804387,3.263,10240,218.419,12.1234,331.16,5900,4.48,0.98
151483286,CP,2459245.632,4.0397189,3.655,15110,876.846,11.3944,312.674,5758.5,4.27,1.14
387275908,APC,2460236.733,4.3905983,2.3792658,8720.930411,1634.391027,11.6805,655.523,5796,4.12,1.96701
29781292,CP,2460129.286,56.0045056,10.4337079,767.9192527,29.9535327,8.9387,139.611,6321,4.22436,1.41189
29781292,FA,2459044.826,31.32312,1.541,385,15.1394,8.9387,139.611,6321,4.22436,1.41
29781292,CP,2458355.649,84.2607645,10.925059,440.1660616,17.3744666,8.9387,139.611,6321,4.22436,1.41189
29781292,CP,2460176.096,22.8909855,2.465657,253.4100012,98.7475477,8.9387,139.611,6321,4.22436,1.41189
130948731,PC,2459970.527,13.3454771,3.135485,24630.38571,34.90087,13.2795,374.417,5448,4.7,0.720183
281489322,PC,2459251.944,0.2856701,0.297,1990,1011.6,12.9152,907.894,5606,3.81,2.04
130349701,PC,2459248.445,2.8798613,4.111,4820,2026.22,12.8504,898.797,6086,4.04,1.69
271035369,PC,2459244.237,4.7962078,3.328,21130,1796.66,12.1195,1106.49,8083.5,,
128135100,PC,2459963.598,2.2087864,4.045,4710,11768.7,13.0931,732.634,5827,4.23,1.3
268496304,PC,2459245.076,5.9492615,4.304,7490,452.584,13.0215,747.884,6041,4.22,1.36
123462119,PC,2459224.572,1.9275568,2.621,39070,6683.74,12.8565,936.741,9168,,
440775339,PC,2459572.2,5.3393042,2.965,2610,280.204,11.1865,382.261,5857.2,3.94,1.49
268042363,FP,2459990.606,4.6141256,1.566,4920,167.033,12.9858,844.26,6888,4.37,1.33
114103134,FP,2459963.683,1.1468708,1.3965477,2762.627598,12604.13792,11.6079,721.776,6755,4,1.99145
382626661,PC,2460165.693,17.6174652,3.615,722,23.0207,9.6768,82.7013,5250,4.64176,0.81
307456716,APC,2459251.243,4.2555436,5.058,2410,2367.92,11.8365,566.013,6053.1,4.17,1.68
259165246,PC,2459251.166,2.6926692,3.101,4150,7635.55,12.0778,1402.73,9669,4.18,2.11
107340585,PC,2459251.838,2.6889686,2.677,10930,1246.08,12.9674,838.737,6685,4.4,1.25
238335094,PC,2459967.203,4.3897272,3.234,6550,363.0096249,13.0718,448.289,,,
238335094,PC,2459964.103,1.8947564,2.1094288,4246.85739,1112.461151,13.0718,448.289,,,1
156172268,PC,2459245.467,4.6391531,3.239,14100,411.734,11.288,317.232,5928.2,4.56,1.15
98286422,FP,2459252.309,2.9646096,2.232,27860,241.662,13.1057,404.202,5306,4.51,0.88
144628120,PC,2459251.668,3.2379325,3.112,8340,1164.58,11.4675,388.876,6434.3,4.46,1.19
238020894,APC,2459963.651,0.8602467,1.5314093,14559.4591,3188.051664,13.5012,,4841.5,,
81231810,FP,2459223.265,5.4521068,4.702,8170,1153.14,12.9,821.496,5878,4.03,1.64
182470056,FP,2459252.299,0.879268,1.529,4550,3494.7,12.9604,888.752,6259,4.06,1.7
277103955,FP,2460206.239,1.3090665,2.844,209,2194.21,9.2927,52.1472,4779.8,4.57,0.78
178577607,PC,2459212.236,1.532427,2.351,29020,1580.66,12.9159,609.523,5957,4.39,1.11
79930628,PC,2459964.5,2.1663502,4.258,5930,19658.8,12.6313,1246.64,9394,4.25,1.92
178162579,CP,2459225.45,3.5514016,2.207,8480,342.119,12.0327,460.995,6019,4.29,1.26
79030066,PC,2459224.598,1.8882882,2.714,18080,2054.63,13.4949,960.345,6436,4.34,1.27
387342052,CP,2459574.316,3.5524144,2.784,2060,1015.53,11.5829,705.803,6843,,1.82
177612321,FP,2459223.653,3.145502,2.411,6190,707.742,13.2863,1558.37,6397,3.83,2.29
66151343,PC,2459248.643,2.6792695,2.56,10530,1189.32,13.3693,1083.88,6718,4.34,1.34
175604949,PC,2459250.188,2.648845,2.131,16770,338.268,12.2224,259.399,5329,4.52,0.87
285524410,FP,2459964.898,3.0244222,5.3680787,267015.5225,596.3475879,11.422,573.391,6758,4.19,
61687533,PC,2459208.275,2.9510628,3.404,9480,1384.06,13.2877,982.982,6370,4.26,1.39
220459976,PC,2458361.664,32.332528,3.459632,2425.505189,2.7564164,12.1677,115.801,3891,4.64044,0.615038
453105377,PC,2459222.135,6.6329154,0.598,3190,6.26353,10.7599,106.964,4608,4.35,0.88
174206540,PC,2459247.745,4.8257226,4.145,7650,1225.98,13.0923,926.193,7141,4.2,1.66
52869977,PC,2459253.167,0.400777,0.886,2000,3988.82,13.3947,1232.83,5635,3.81,2.07
173818213,PC,2459966.277,3.2923881,1.427,26840,211.311,13.4546,808.212,6300,4.35,1.24
50989813,PC,2459227.231,0.9008643,1.419,2530,13721.4,12.5461,1961.51,9267,4.03,2.46
437156845,FP,2459246.6,3.4906402,1.586,4580,202.549,12.7325,626.536,6066,4.34,1.18
172630205,FP,2459226.231,0.599092,1.232,1290,2400.89,12.6989,1238.08,5220,,3.19
419148828,APC,2459962.906,0.6216031,1.1570716,2344.624976,26805.6102,12.4644,802.97,8038,4.37,1.50848
47587394,PC,2459225.08,2.4181961,1.814,4150,473.085,13.3606,,5118.6,,
157655504,PC,2459253.079,3.9589903,3.5,13190,852.08,12.9395,1047.94,6551,4.1,1.73
150030205,CP,2460186.649,4.5117221,1.785,313,86.7681,9.1059,59.2293,5245,4.57666,0.79
150030205,CP,2460155.028,39.361947,4.535,552,22.4437,9.1059,59.2293,5245,4.57666,0.79
419029830,PC,2459245.825,4.1849602,2.233,27260,362.823,13.4746,1267.82,5722.4,,
157572174,PC,2459967.674,6.6269971,3.9371246,5104.958877,492.5315328,13.0316,819.583,5940,4.13,1.48946
231937059,PC,2459243.086,11.4874782,4.063,16360,94.4317,13.0436,707.53,5958,4.3,1.22
412257781,FP,2459253.364,1.1894812,3.047,4130,9015.13,12.7797,890.314,6550,4.21,1.5
157011920,PC,2459963.053,0.4777885,1.039,2690,2766.96,12.818,748.5,5286.9,,
231337271,PC,2459226.716,0.451685,0.262,1660,1563.98,12.685,598.315,6353,4.46,1.1
409896170,PC,2459251.03,1.5728416,1.947,21020,687.916,13.2495,456.797,5288,4.52,0.87
156949982,PC,2459965.828,5.6392638,4.436,7320,486.031,13.4861,1086.1,5904,4.03,1.65
147857396,PC,2459222.278,9.3803217,4.508,8600,246.563,12.9702,680.951,5817,4.25,1.27
409264172,PC,2459249.109,1.7198076,1.861,10890,4161.67,12.9451,2887.19,8531,,
2758565,PC,2459089.656,3.7815683,2.0137346,15002.16596,601.5371996,12.3611,486.856,5807,4.32,1.17009
14709225,PC,2459577.91,5.7655904,1.757,7910,80.5444,12.5266,423.114,5409,,2
155807906,FP,2459253.169,0.4057204,1.201,2620,11661.9,13.0777,879.564,6541,4.33,1.32
151930063,FP,2459963.999,5.2201338,2.584,6040,2982.23,12.8919,1142.16,11632,4.35,1.95
119448220,PC,2459252.914,1.252025,0.816,8690,495.784,12.6587,269.192,5000,,
123106490,FP,2459963.592,3.3004862,2.959105,2403.570604,1351.196291,11.3002,398.13,6408,4.26,1.30784
385658469,PC,2459245.62,3.4142143,4.212,3400,5796.83,12.5365,1833.11,8573,3.9,2.72
10827386,PC,2459248.364,6.2996307,1.918,9530,42.1658,11.7038,225.744,5137,4.45,0.92
348477542,PC,2459248.4,3.4074188,3.111,18130,736.646,13.0814,805.159,6237,4.33,1.24
4999813,FP,2459226.726,2.0849517,3.099,2380,2731.54,12.6063,474.693,6163,4.56,0.94
146836153,FP,2459964.826,2.3252878,2.277571,29370.95462,846.6821648,13.3181,602.935,5744,,1.1
47316976,PC,2458364.462,711.7473963,6.7075614,1566.154112,2.2397282,8.97174,215.387,6530,3.96,2.02087
344140617,PC,2459988.872,4.7799716,4.976,5250,1774.48,13.2873,1251.5,6605,4.07,1.79
320541238,PC,2459225.477,2.9301843,4.218,6280,1800.37,13.2222,1059.52,6032,4.05,1.65
142405475,PC,2459224.056,2.0083269,4.37,1680,7012.5,13.1101,855.978,6656,4.37,1.28
319932686,PC,2459249.371,3.7064049,2.056,4710,1014.45,12.3661,696.926,6016,,
318413374,PC,2459226.631,2.935886,2.93,5900,1215.74,13.4518,1150.7,5896,3.97,1.77
140019355,PC,2459241.058,6.3350651,2.37,4160,1093.74,11.7507,1301.56,9608,4.11,2.28
318796593,PC,2459251.74,1.6020002,2.625,21520,2118.49,11.7858,413.673,6141,4.33,1.22
134183038,PC,2459966.388,4.9182798,3.7931445,20620.24443,716.6837953,13.3009,781.709,7185,4.52,1.1499
80713983,PC,2459966.507,4.218652,1.7861148,9198.260437,,11.1893,1658.85,9307,,
355796887,PC,2459325.239,3.6579148,4.33,32300,869.875,12.973,937.591,5765,,
201292545,PC,2458326.646,,6.463,5520,,11.4483,454.65,5728,3.99,1.69
355655412,PC,2459299.68,3.1958886,1.548,10760,495.822,12.6223,776.868,6496.3,,1.39
342167886,PC,2460015.955,17.3076615,4.843,8880,96.7375,11.7498,627.007,6693,4.07,1.81
340559155,PC,2460045.077,14.9502738,4.464,8070,135.41,13.3763,374.866,5068,4.58,0.79
340144218,PC,2459295.961,10.3629429,3.168,5880,66.9029,13.296,518.198,5467,4.45,0.96
315120585,PC,2459265.56,7.4190257,2.472,11610,87.5704,13.0815,617.411,6004,4.47,1.02
315117300,PC,2459275.536,8.7858955,5.908,3910,656.013,13.3064,1274.13,6749,4.17,1.63
310537530,PC,2460042.381,1.3475728,1.589,2570,1178.75,12.8047,1362.17,5434,,3.36
308987429,PC,2459310.43,12.0040505,3.95,6890,77.3733,13.3406,583.358,5777,4.47,0.98
308612785,PC,2459990.915,3.6128161,3.7292938,9701.737977,2403.23703,13.4268,1441.09,7186,4.18,1.71382
307366709,PC,2459386.403,4.0874138,2.061,7470,334.64,13.0077,983.354,5881,3.94,1.83
201233610,FP,2459097.435,21.05271,4.91,21440,80.9224,12.9528,933.836,5736,3.97,1.73
298206077,PC,2459303.692,1.317173,2.581,14130,1048.64,13.4609,1036.78,4649.5,,
295093397,PC,2459303.995,4.6086828,4.283,13990,2197.47,11.9357,808.284,8097,4.26,1.72
290302097,FP,2460042.8,2.9918201,2.231,3410,317.354,12.7858,363.632,5301,4.5,0.89
268125229,PC,2459964.22,3.5947639,1.81,3070,176.712,12.7318,381.002,5594,4.5,0.93
267536225,PC,2459292.343,7.5010022,3.977,2550,534.505,12.5519,519.895,5673,4.21,1.31
260120451,PC,2459998.015,11.8790678,3.716,8580,61.6781,12.41,804.13,5163.2,,
192259856,PC,2459277.553,3.7062792,3.008,13910,714.906,12.7318,591.529,6524,4.49,1.09
192003741,PC,2459274.761,3.168632,2.329,2830,536.503,12.3447,931.375,6020,,
191671884,PC,2459275.143,5.4631023,4.067,3070,874.545,12.6467,554.906,6788,4.55,1.06
191496430,PC,2459275.207,3.0688259,3.95,3010,4260.44,11.3289,,7776.7,,1.64
49710555,FP,2459109.092,12.08837,3.106,5990,200.957,12.3035,551.16,5920,4.22,1.34
141574742,PC,2459965.451,3.3080662,4.0947447,11855.60667,529.164184,13.3395,842.929,4989.6,,
141141249,PC,2459963.858,1.7701321,1.6631328,49803.40824,170.615878,13.381,,4430.1,,0.77
118406995,PC,2460019.66,8.7614828,3.301,4200,192.233,11.3838,557.087,6614,4.05,1.83
101588793,PC,2459304.456,7.0317936,2.962,19070,33.675,13.3564,265.527,4269,4.48,0.78
90127880,PC,2459964.763,3.0515894,3.2635858,5835.564367,5083.067585,13.21,1245.8,7902,4.14,1.94295
89617284,PC,2459297.972,5.1304425,2.399,7670,160.972,12.5254,455.243,5003.8,,
76663549,PC,2459303.129,3.9216762,2.075,17400,325.02,13.108,588.385,6706,4.63,0.96
75744886,PC,2459294.12,7.9018734,3.18,16220,70.7874,13.0699,785.617,4976,,
74881311,PC,2459288.041,9.5680636,3.982,9400,195.344,13.2889,632.543,6511,4.57,0.99
74274839,PC,2459298.68,4.6957057,2.633,13800,165.667,12.5917,332.108,5475,4.53,0.89
180285396,PC,2459088.963,10.3688702,2.4885919,15543.59491,32.4178069,13.2806,295.784,4463,4.49,0.789514
48210046,PC,2459300.973,3.2003149,2.847,16320,626.171,12.8212,728.811,6060,4.2,1.4
45896295,PC,2459331.506,3.0044799,3.19,11000,1078.67,12.8854,706.87,6302,4.34,1.25
45492609,PC,2459303.737,1.3605223,0.715,1440,333.693,11.7768,366.67,5924,4.35,1.15
45299834,PC,2460015.623,4.3226285,2.908,9090,401.143,12.8521,668.938,6153,4.31,1.25
45048546,PC,2459966.861,7.3498345,4.0296279,5726.632942,450.7038757,12.1466,552.876,6571,4.31,1.34715
44510874,PC,2459302.564,1.5720089,1.257,2730,1224,11.49,504.705,7164,4.28,1.51
